id,identifier,title,classification,subject,session_identifier,jurisdiction,organization_classification
ocd-bill/3899ca7a-a614-4b78-a76a-0c69ae71a195,SB 2613,$FY26 CAP,['bill'],[],104th,Illinois,upper
ocd-bill/d3b0661d-217c-49b1-8a59-71e200d34d51,SB 746,REGULATION-TECH,['bill'],[],104th,Illinois,upper
ocd-bill/e062ad37-c5f3-45ce-80c2-1bdd797b6a77,HR 385,MEMORIAL-DWAYNE C. FISCHER,['resolution'],[],104th,Illinois,lower
ocd-bill/f201a11d-2405-47eb-a2b8-15ca1ee0e753,SR 206,MEMORIAL-ADELA KORECKI,['resolution'],[],104th,Illinois,upper
ocd-bill/a6b2c545-c314-4ae8-b9d0-b871fe8c121c,SB 560,GAMING-TECH,['bill'],[],104th,Illinois,upper
ocd-bill/9bd75298-6c20-4e3a-ac25-36b1dc42da3f,SB 623,LIQUOR-TECH,['bill'],[],104th,Illinois,upper
ocd-bill/53be57d2-ece0-43ae-ba42-f70b75fd2167,SB 2,PEN CD-TIER 2 BENEFITS,['bill'],[],104th,Illinois,upper
ocd-bill/732a7787-3e69-4dde-83fb-9b8135927edc,AM 1030456,APPOINT-MARGARET M. BERGLIND,['appointment'],[],104th,Illinois,upper
ocd-bill/0649e93b-bf0e-4847-b152-a4bef739a40a,SB 216,PTELL-AGGREGATE EXTENSION,['bill'],[],104th,Illinois,upper
ocd-bill/3a9f99f0-1a49-40c2-9760-7dbaa600b85c,SB 2514,$DEPARTMENT OF AGRICULTURE,['bill'],[],104th,Illinois,upper
ocd-bill/ee10b447-8c45-4cac-ba5f-e92cadf9fc1a,SB 60,ELEC CD-VOTE BY MAIL TRACKER,['bill'],[],104th,Illinois,upper
ocd-bill/28862808-d3ec-408c-a9b2-3f36308b162a,SB 1486,CONSUMER FRAUD-FEE DISCLOSURE,['bill'],[],104th,Illinois,upper
ocd-bill/23d1032e-9d06-4ff6-870d-a06e040ca834,SB 501,ETHICS-TECH,['bill'],[],104th,Illinois,upper
ocd-bill/7b9ccaac-5133-4b7d-a9fd-8863cb5e209a,HB 1678,STATE GOVERNMENT-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/52dd8f05-8e1c-49cd-927a-d54a7e5567e2,HB 3899,$LAW ENFORCEMENT TRAIN STND BD,['bill'],[],104th,Illinois,lower
ocd-bill/4956b95d-9bec-4df6-9171-aa5b106b5779,SB 1727,SPARKLER EXCISE TAX ACT,['bill'],[],104th,Illinois,upper
ocd-bill/d89b7786-66eb-4ae4-a4d4-f4b8e1319613,SB 1341,FINANCE-TECH,['bill'],[],104th,Illinois,upper
ocd-bill/c8422ea4-d311-4006-a390-9a459ef55a0d,HB 2185,REGULATION-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/a5430b0b-419d-41ae-951c-e965bcf8e3ef,HB 2974,AUTONOMOUS VEHICLE TESTING,['bill'],[],104th,Illinois,lower
ocd-bill/5ecc5f28-c3ef-47a3-88ad-9d363496997b,HB 394,CRIMINAL LAW-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/52604ea1-3c76-4766-a35f-128553ae5147,SB 242,PEN CD-SERS-TIER 2,['bill'],[],104th,Illinois,upper
ocd-bill/9cce31cb-3c9b-402a-bb9a-8330d032e938,SB 2136,P.A. 102-1116 - PARTIAL REPEAL,['bill'],[],104th,Illinois,upper
ocd-bill/f226a5a8-ff0a-4b71-b526-7c4bddfac6b9,HB 2124,LOCAL GOVERNMENT-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/50939d23-1cc4-4f21-9f7e-65b554de946e,SR 75,MEMORIAL-CHARLES G. BLOOMBERG,['resolution'],[],104th,Illinois,upper
ocd-bill/88af5aa9-221b-4853-961c-4ad0d1543ce0,HB 3135,VIDEO GAMING-LICENSEE LOCATION,['bill'],[],104th,Illinois,lower
ocd-bill/c6740899-b4a3-4287-9610-852a7c5aa81d,HB 3554,COLLECTION AGENCY ACT,['bill'],[],104th,Illinois,lower
ocd-bill/56204d11-a1cb-4220-9fde-9dc44216d4e4,AM 1030589,APPOINT-CHYNNA S. HAMPTON,['appointment'],[],104th,Illinois,upper
ocd-bill/8f2b0e07-e468-4424-bac0-feef0fa2be00,HB 2327,EMPLOYMENT-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/8e323cf6-99c7-4301-9663-1376baaaf4ec,HB 1681,STATE GOVERNMENT-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/14d366f0-ddc1-45f6-a837-f5097773fbe7,SB 2487,HUMAN RIGHTS-IDHR CONFERENCE,['bill'],[],104th,Illinois,upper
ocd-bill/c7dbfd95-43bd-4a8d-bf28-b09160a7de11,HB 1911,GOV ACCOUNT AUDIT-TOWNSHIPS,['bill'],[],104th,Illinois,lower
ocd-bill/9394ea31-4a3a-4020-898b-1f9f73a33653,HB 1934,ELEC CD-CANDIDATE NAME FORMAT,['bill'],[],104th,Illinois,lower
ocd-bill/3b63bd77-8e8c-4f85-8536-8307010a80b2,SB 767,REVENUE-TECH,['bill'],[],104th,Illinois,upper
ocd-bill/d93f74e1-3a6b-4056-8700-179aa94a5dd5,HB 1792,SCH CHILDREN-COVID-19 VACCINE,['bill'],[],104th,Illinois,lower
ocd-bill/727ab877-7066-4d0f-9b3f-948d93170e34,HB 468,EDUCATION-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/04276a74-315e-4a86-a97c-a628f80f67a9,SB 532,FINANCE-TECH,['bill'],[],104th,Illinois,upper
ocd-bill/b910503c-6394-4fde-9828-0d72f772a526,HB 3892,$CDB,['bill'],[],104th,Illinois,lower
ocd-bill/192183b3-2b15-4a46-927c-dfa3f51b07cb,HB 2744,HUMAN TRAFFICKING RECOGNITION,['bill'],[],104th,Illinois,lower
ocd-bill/67c12462-6748-4cbb-9211-95485f022707,HB 1142,TIF DISTRICTS-REFERENDUM,['bill'],[],104th,Illinois,lower
ocd-bill/2c730746-6061-4d86-9acf-4c69e7cb342b,HB 3485,IEMA-OHS UPDATES,['bill'],[],104th,Illinois,lower
ocd-bill/14e0068e-cc11-43b7-a9d3-49a0128defae,SB 1949,STORMWATER DRAINAGE-URBAN AREA,['bill'],[],104th,Illinois,upper
ocd-bill/66e76d37-4ea9-42a5-bdf5-9b825b758acb,HB 1379,LOCAL GOVERNMENT-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/0d0f17ac-efd1-44bf-a7b2-d2dc9e502e7d,SB 1963,INTERNET GAMING ACT,['bill'],[],104th,Illinois,upper
ocd-bill/c62d73c7-977b-4217-a724-56f258f154ba,HB 2245,SAFETY-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/ec65ce32-af3d-4507-b4a4-59e1566c13c7,HB 1390,MOTOR FUEL-VARIOUS,['bill'],[],104th,Illinois,lower
ocd-bill/16c340d5-c88a-4b57-8ac1-1d79886e24aa,HJR 1,LT. GREGORY JONAS MEMORIAL AVE,['joint resolution'],[],104th,Illinois,lower
ocd-bill/37398104-818b-45ed-a337-2e3b36ec5544,HB 624,HOUSING-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/c2c03b03-55c7-4ef6-bdf0-9ed0c5f7ea87,HB 395,CRIMINAL LAW-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/a340f7b4-413b-41fa-93ca-31a331f7e0f9,SB 801,STATE GOVERNMENT-TECH,['bill'],[],104th,Illinois,upper
ocd-bill/25f666e4-63dd-47cf-ab87-184175076c4d,SB 2358,RELIGIOUS ASSEMBLY-EMERGENCIES,['bill'],[],104th,Illinois,upper
ocd-bill/12f95801-1984-49b4-bdd7-bbb745b3bb5e,HB 3543,COST OF LIVING TASK FORCE,['bill'],[],104th,Illinois,lower
ocd-bill/d82b9768-d6d5-4a56-844e-19bb89d15c64,SB 1622,LIQUOR-VARIOUS,['bill'],[],104th,Illinois,upper
ocd-bill/d1cd994c-d30e-4fda-917a-52b6665daa70,HB 3170,SCH CD-EDUCATOR LICENSURE-MISC,['bill'],[],104th,Illinois,lower
ocd-bill/f7b7da19-227b-48fc-a94d-0d5f67426e71,SB 1913,CHILD CARE BACKGROUND CHECK,['bill'],[],104th,Illinois,upper
ocd-bill/665dbca3-b65d-470c-a35f-2acdf44337f9,SB 1813,INC TX-EDUCATION EXPENSE,['bill'],[],104th,Illinois,upper
ocd-bill/6d97478e-6a83-4a51-88f0-f63f37131b1e,HB 608,GOVERNMENT-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/21d92fe1-640b-42bc-a6ab-453e48a573e9,HB 3626,CRIM CD-PROSTITUTION-REPEAL,['bill'],[],104th,Illinois,lower
ocd-bill/3a6df105-f6fd-464c-85a1-aec37e940649,HB 489,ELECTIONS-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/58dca1e6-1b42-4d00-98c2-9766edbde68c,SR 317,MEMORIAL-JANE E. EMERSON,['resolution'],[],104th,Illinois,upper
ocd-bill/ac705df0-5c37-445d-a47b-664c39c583a2,SJRCA 6,CON AMEND-BILL PASSAGE,['constitutional amendment'],[],104th,Illinois,upper
ocd-bill/015c86d3-1eb8-4cf6-b770-50d17c1ea930,HB 552,FINANCE-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/198e91c5-b46f-448b-ab58-784d31f76bd1,HB 671,LOCAL GOVERNMENT-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/b7efa630-67ba-437d-9377-1eae6f31c171,SB 1502,REIMBURSE COUNTIES-PRETRIAL,['bill'],[],104th,Illinois,upper
ocd-bill/848ac950-3b06-4183-8e6e-10064b5340df,HJR 18,TAX REVENUE POLICIES,['joint resolution'],[],104th,Illinois,lower
ocd-bill/aebc4566-c79b-490e-b450-ca2ee45c10d5,SB 1965,OMA-ACCESSIBILITY,['bill'],[],104th,Illinois,upper
ocd-bill/fd76243d-713d-4c61-8816-887f4484b604,AM 1030541,APPOINT-JOSEPH D. AMARILIO,['appointment'],[],104th,Illinois,upper
ocd-bill/50875057-20f9-49f4-a035-c039a77984fe,HB 2968,TRANSFER REFORM-VARIOUS,['bill'],[],104th,Illinois,lower
ocd-bill/d4e76a18-f47d-4b82-b044-5a74f429e845,SB 902,CIVIL LAW-TECH,['bill'],[],104th,Illinois,upper
ocd-bill/62cb89c5-f234-48be-95e2-db4c9eaaff08,HB 3410,PROP TX-ABATEMENT,['bill'],[],104th,Illinois,lower
ocd-bill/b8e145eb-da5e-41ba-a1ed-7705f91e3227,SR 150,CONGRATS-GLYN RAMAGE,['resolution'],[],104th,Illinois,upper
ocd-bill/cfafb419-8331-4034-a373-bb125b8747f8,HB 3163,REPRODUCTIVE HEALTH-PRIVACY,['bill'],[],104th,Illinois,lower
ocd-bill/7eccefce-239d-478f-81ea-a765369f2640,HR 232,SPONDYLOARTHRITIS MONTH,['resolution'],[],104th,Illinois,lower
ocd-bill/a58e141e-8c3d-4485-99a8-d7bc3e237606,HB 1009,MILITARY SERVICE-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/eaaef86c-f9dc-44f9-a213-a2b7a0952540,HB 3728,REGISTERED ANESTHETISTS,['bill'],[],104th,Illinois,lower
ocd-bill/79451f7f-1114-40f6-ab90-c94914bac0bf,SB 1107,REVENUE-TECH,['bill'],[],104th,Illinois,upper
ocd-bill/07123d6e-c312-4b2b-9f1c-7f9cbeb9485d,HB 1375,STUDENT TEACHING STIPEND,['bill'],[],104th,Illinois,lower
ocd-bill/8bd54fda-e741-4fd6-8f8c-a970c6379e1a,SB 830,STATE GOVERNMENT-TECH,['bill'],[],104th,Illinois,upper
ocd-bill/ea442b7f-31da-4e0e-b32d-00874a91eaac,SB 2428,PROCUREMENT-MID-SIZE BUSINESS,['bill'],[],104th,Illinois,upper
ocd-bill/4aef64b1-6104-425a-98bb-424096ef0643,HB 3975,STATE GOVERNMENT-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/2ecdbcb8-34f0-4cf1-a810-00efe8caaa31,HB 2820,EDUC SAVINGS ACCOUNT PROGRAM,['bill'],[],104th,Illinois,lower
ocd-bill/fdb5b53c-2242-4ef1-8855-50745026f6e1,SB 118,DHS-GAMBLING DISORDERS,['bill'],[],104th,Illinois,upper
ocd-bill/2fff9f79-758c-494c-8bca-3d615d79ed53,HB 3023,REMEDIES AGAINST INTIMIDATION,['bill'],[],104th,Illinois,lower
ocd-bill/cf71be61-8c3c-4269-83a6-59ec42c5bc4f,SB 2622,$DNR-RIVER STUDY,['bill'],[],104th,Illinois,upper
ocd-bill/583d5026-bfa3-4312-945f-da7e5bda3dd1,HB 1850,REGULATION-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/87bc0426-1cf2-4743-ab5d-106ff6fd8a1c,AM 1040090,APPOINT-ROBERT KARR,['appointment'],[],104th,Illinois,upper
ocd-bill/8a6d5c35-6b1b-409f-8639-447fb62f690e,AM 1040183,APPOINT-PATRICK DEVANEY,['appointment'],[],104th,Illinois,upper
ocd-bill/2fa73a98-6f55-4a68-b539-81dc9a115646,HB 1074,INC TX-PROHIBIT E-FILING FEES,['bill'],[],104th,Illinois,lower
ocd-bill/4d54e652-dc95-434b-8980-b89bfdd5fa20,HB 1680,STATE GOVERNMENT-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/c0e8b6a9-ae37-403f-9255-1aeb428fa92e,AM 1030338,APPOINT-QUIWANA BELL,['appointment'],[],104th,Illinois,upper
ocd-bill/f319c1e2-b875-4b05-bd7f-c8081d1fa2fa,SB 2070,VEH CD-CHANGE TO SPEED LIMIT,['bill'],[],104th,Illinois,upper
ocd-bill/84612e1c-e766-4d65-9dc3-a342cd04c76d,HB 398,CRIMINAL LAW-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/c528d204-220d-4e45-8c4e-0b5ac9c89919,HR 91,RECOGNIZE-LTC MARIA E. SANCHEZ,['resolution'],[],104th,Illinois,lower
ocd-bill/e29912d9-1acd-437f-a1f5-bd40f4bac028,HB 3030,SOCIAL MEDIA-OBSCENE&HARMFUL,['bill'],[],104th,Illinois,lower
ocd-bill/0255b8e8-53bb-49f4-8e3f-037751fff38b,SB 1688,ESTATE TAX-SPECIAL USE,['bill'],[],104th,Illinois,upper
ocd-bill/1c5ee3d6-b162-4593-82fd-e5e208023499,HR 311,CONGRATS-BARBARA A. SMITH,['resolution'],[],104th,Illinois,lower
ocd-bill/918a791f-71d3-4f88-8794-cf5541945178,SB 929,ECONOMIC DEVELOPMENT-TECH,['bill'],[],104th,Illinois,upper
ocd-bill/81012664-fc10-484f-8f3e-f13df8ffc4f2,HB 45,CONSUMER FRAUD-GROCERY COUPONS,['bill'],[],104th,Illinois,lower
ocd-bill/03e3e22b-529c-4574-a9b6-340b16d377bb,HB 3136,PROP TX-VETERANS HOMESTEAD,['bill'],[],104th,Illinois,lower
ocd-bill/f49d9b06-ff1d-4b4d-ada1-b4b7d4a15cfe,SB 1812,PUBLIC LABOR RELATIONS-RELIEF,['bill'],[],104th,Illinois,upper
ocd-bill/2b39820d-716f-405e-90a6-9485cd32824f,HB 3792,BALANCED BUDGET,['bill'],[],104th,Illinois,lower
ocd-bill/dbe81f79-6195-4492-aac0-c8e840fa7e9d,HB 1495,REVENUE-PROP TAX RELIEF,['bill'],[],104th,Illinois,lower
ocd-bill/cdcd8f73-9739-4141-9a03-3bc8ccfc3371,AM 1030451,APPOINT-ANA COLLAZO,['appointment'],[],104th,Illinois,upper
ocd-bill/9dc0f4af-14c6-424e-90a5-facf673967f4,HB 2936,SCH CD-ADMIN CONTRACTS,['bill'],[],104th,Illinois,lower
ocd-bill/73e77104-1d8b-4fd3-a9fe-31982e2f1494,SB 2027,USE/OCC TX-VEHICLES,['bill'],[],104th,Illinois,upper
ocd-bill/a411dc10-61ed-40b9-8887-c0376e1b4cb1,HB 2182,REGULATION-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/a64cb145-f5fc-49b9-a425-8a68577dc181,SR 184,MEMORIAL-ARTHUR E. SPIEGEL,['resolution'],[],104th,Illinois,upper
ocd-bill/4b504737-03eb-48f4-89e4-a5c4173cc76b,HB 79,PEN CD-IMRF-RETURN TO SERVICE,['bill'],[],104th,Illinois,lower
ocd-bill/2006fa1b-33be-44b3-b712-c5b83f3cb043,HB 3854,BARBER/COSMETOLOGY-EDUCATION,['bill'],[],104th,Illinois,lower
ocd-bill/9b2af156-fc82-4de5-a2d6-d33dfc3d9d23,SB 2388,PUB AID-AABD CASH ASSISTANCE,['bill'],[],104th,Illinois,upper
ocd-bill/cfe5384c-a990-4e51-9cb2-aeca8ff914cd,HB 248,CHILDREN-TECH,['bill'],[],104th,Illinois,lower
ocd-bill/efe9e25c-77c6-4760-a362-3524cebb37ad,HR 414,COMMEND-DR. BRIAN MENTZER,['resolution'],[],104th,Illinois,lower
ocd-bill/5f3aa8c8-853d-425c-a8fd-ea1015a32f81,SJR 23,ADJOURN HOUSE & SENATE,['joint resolution'],[],104th,Illinois,upper
ocd-bill/d39c1e41-06cb-45e1-9170-8e44ef1caa87,HR 415,CONDEMNS-TERRORISM/KASHMIR,['resolution'],[],104th,Illinois,lower
ocd-bill/70eb8e99-7418-4e12-aac1-73b03d301670,HB 4155,NURSE AGENCY FINDER'S FEES,['bill'],[],104th,Illinois,lower
ocd-bill/c6e0e2bc-b8d3-4385-8ea1-8cbcb7698ffb,SR 449,MEMORIAL-R. E. HUDSON NICHOLS,['resolution'],[],104th,Illinois,upper
ocd-bill/b3115954-5654-4f1b-85ce-bc301ac08623,SB 2682,THERAPIST ABUSE,['bill'],[],104th,Illinois,upper
ocd-bill/e32d3d43-1f82-4169-a938-227b5652a839,AM 1040271,APPOINT-THOMAS DOWLING,['appointment'],[],104th,Illinois,upper
ocd-bill/b1fb9649-1dac-4977-98d0-c867726d9869,SJR 44,POPE LEO XIV HIGHWAY,['joint resolution'],[],104th,Illinois,upper
ocd-bill/619cd32d-05b3-4e26-9cae-6f96e4c4f219,SR 358,"CONGRATS-ROBERT JONES, PH.D.",['resolution'],[],104th,Illinois,upper
ocd-bill/835b44ad-e14d-47fa-aefa-fee7a198b46d,AM 1040272,APPOINT-WILLIAM LO,['appointment'],[],104th,Illinois,upper
ocd-bill/b6983576-dbfa-43b3-9309-02fa508614e2,AM 1040294,APPOINT-CALEB J. MELAMED,['appointment'],[],104th,Illinois,upper
ocd-bill/4db843ee-2e0d-4af5-9848-502ce226713d,AM 1040293,APPOINT-AUR J. BECK,['appointment'],[],104th,Illinois,upper
ocd-bill/827afe02-585b-44ac-8426-5ca1989e8409,SB 2705,CRIM PRO&CORR-MITIGATE,['bill'],[],104th,Illinois,upper
ocd-bill/264850ef-1b65-480f-a2fc-d3a75d2b9b7e,SR 376,MEMORIAL-THOMAS M. SULLIVAN,['resolution'],[],104th,Illinois,upper
ocd-bill/314f1d24-24df-48e3-8b5b-c0ad424779ba,AM 1040251,APPOINT-CHRISTOPHER T. MARTIN,['appointment'],[],104th,Illinois,upper
ocd-bill/153fb032-4dea-4b41-9757-fd5e5cc11e74,AM 1040225,APPOINT-JUDITH HACKETT,['appointment'],[],104th,Illinois,upper
ocd-bill/0b7d4b39-6f77-47a6-b668-27e7389bbdcc,AM 1040242,APPOINT-KURT CARLSON,['appointment'],[],104th,Illinois,upper
ocd-bill/adb08790-8f3a-43ac-bf24-f0c85d56d739,SB 2684,HOMEOWNERS INSURANCE RATES,['bill'],[],104th,Illinois,upper
ocd-bill/5f5509db-5d45-48df-8608-2ef8e42f223d,SB 9,END-OF-LIFE OPTIONS ACT,['bill'],[],104th,Illinois,upper
ocd-bill/c902a4af-c696-4649-a8f4-2782c12399e9,HR 440,CONGRATS-WALTER BURNETT JR.,['resolution'],[],104th,Illinois,lower
ocd-bill/472bd339-7219-45d5-afa6-8bedd2481dea,AM 1040228,APPOINT-ALICIA A. ATKINSON,['appointment'],[],104th,Illinois,upper
ocd-bill/23079f86-0ce3-46db-813e-4261bd307f3a,HR 482,CONGRATS-TOM MORRISSEY,['resolution'],[],104th,Illinois,lower
ocd-bill/9fe04bed-47bb-47f6-9285-2a353bb255ac,AM 1040139,APPOINT-CARMEN TERRONES,['appointment'],[],104th,Illinois,upper
ocd-bill/752d80f5-fb69-4548-b2ab-6ca088b1cc66,SR 423,SURGICAL TECHNOLOGY WEEK,['resolution'],[],104th,Illinois,upper
ocd-bill/5581e40d-6a23-4afc-8d3c-8bf1a413739e,AM 1040275,APPOINT-BRIANNA T. RIVERA,['appointment'],[],104th,Illinois,upper
ocd-bill/2c5c8e2d-5fa8-426c-b3d8-bf4f318ba2f1,AM 1040304,APPOINT-JEFFREY WORKMAN,['appointment'],[],104th,Illinois,upper
ocd-bill/5ab50a63-7391-4c87-82b4-f525ebd264fb,HR 437,HONORS-VICTOR GÓMEZ,['resolution'],[],104th,Illinois,lower
ocd-bill/d44de9bb-6e2b-41ad-9e19-49e1027a3d79,AM 1040245,APPOINT-JACQUELINE HARALELLI,['appointment'],[],104th,Illinois,upper
ocd-bill/2952f558-53a4-44a5-9be2-f60227a53c88,AM 1040256,APPOINT-WILLIAM MCLAUGHLIN,['appointment'],[],104th,Illinois,upper
ocd-bill/1bb6bdf5-ae8d-43e5-8620-0cfac9112af9,AM 1040252,APPOINT-DIONNE HAYDEN,['appointment'],[],104th,Illinois,upper
ocd-bill/2a0b0729-1223-4312-9434-a3cc4b960841,SB 2702,MILK-UNPASTEURIZED,['bill'],[],104th,Illinois,upper
ocd-bill/a1484aab-1f45-4afc-a58a-63c2994d7e5e,SR 420,MEMORIAL-DATIKKA T. PEBBLES,['resolution'],[],104th,Illinois,upper
ocd-bill/384fa694-4864-4bb5-99ca-a64b7bad4cfd,HR 496,COMMEND-REP. FLYN CURRIE,['resolution'],[],104th,Illinois,lower
ocd-bill/80771597-b0e7-4971-a639-8cfc25ed0c67,AM 1040248,APPOINT-ELAINE LLERENA,['appointment'],[],104th,Illinois,upper
ocd-bill/2b923ca4-3f6b-4097-8876-76d997b6bede,SB 2687,HOME UTILITY RELIEF ACT,['bill'],[],104th,Illinois,upper
ocd-bill/03db9742-dd2e-461d-8945-d1f7038be2d3,SR 392,MEMORIAL-DR. BERNARD GOITEIN,['resolution'],[],104th,Illinois,upper
ocd-bill/42eec59b-5a0f-4ba1-89b9-6d61f2ff9187,SJR 39,NAT. INFRASTRUCTURE BANK,['joint resolution'],[],104th,Illinois,upper
ocd-bill/90b4075d-2199-4840-9d67-e8f01ae7e3f3,AM 1040234,APPOINT-WILLIAM GRUNLOH,['appointment'],[],104th,Illinois,upper
ocd-bill/5c2acb6a-64a4-433f-a6c7-7e1ec7c04e27,SR 447,MEMORIAL-MARTHA HEINDEL TARDY,['resolution'],[],104th,Illinois,upper
ocd-bill/1bcfaf7f-4223-4ad1-9727-981fb1426b69,HR 452,MEMORIAL-ANTOINE L. MERRICK,['resolution'],[],104th,Illinois,lower
ocd-bill/86057f01-29da-44f4-acca-9b8ad241f29b,HR 443,MEMORIAL-CAPT. JAMES A. LOVELL,['resolution'],[],104th,Illinois,lower
ocd-bill/ba65f737-e9c4-4a18-aa61-a371d31d7a84,AM 1040223,APPOINT-JENNIFER HOWARD,['appointment'],[],104th,Illinois,upper
ocd-bill/b3da3c26-7069-4bc0-9cb3-118b4464ecd2,SR 388,MEMORIAL-WILLIAM A. HICKERSON,['resolution'],[],104th,Illinois,upper
ocd-bill/479e97ec-f58b-45f2-b43d-96a234524b56,HR 486,CONGRATS-WESTVILLE SOFTBALL,['resolution'],[],104th,Illinois,lower
ocd-bill/9d72d47b-eff7-4c91-9915-2530549c40fb,SB 2711,GUARDIAN AD LITEM STUDY,['bill'],[],104th,Illinois,upper
ocd-bill/28990b7a-5ffa-49be-81b1-709416fd337e,SR 402,MBC AWARENESS DAY,['resolution'],[],104th,Illinois,upper
ocd-bill/27f1f9d4-3082-4385-9d6b-7ebaabecc943,SR 429,MEMORIAL-CHARLES J. KIRK,['resolution'],[],104th,Illinois,upper
ocd-bill/4e05e989-53c6-4260-9535-f57c0d08a923,SB 2710,HFS PARENTING TIME STUDY,['bill'],[],104th,Illinois,upper
ocd-bill/c142bca9-e21a-4023-8a21-3e7a9863ca5b,SR 400,MEMORIAL-NATASHA MAXEY,['resolution'],[],104th,Illinois,upper
ocd-bill/73b86667-399c-4f56-905b-8258c2a999af,AM 1040297,APPOINT-JANE FLANAGAN,['appointment'],[],104th,Illinois,upper
ocd-bill/c087fb18-3d48-4fd7-b710-a0e965cf7565,SR 439,MEMORIAL-MARIE J. ROACH,['resolution'],[],104th,Illinois,upper
ocd-bill/14a6da0f-a369-46a1-a180-94c0a08447e0,SR 363,MEMORIAL-BRADLEY J. LUND,['resolution'],[],104th,Illinois,upper
ocd-bill/4e2b4698-d0a9-4fdd-bb6a-aebfde81887b,AM 1040249,APPOINT-DENNIS S. O'BRIEN,['appointment'],[],104th,Illinois,upper
ocd-bill/a623745b-f779-4b8e-b323-96cc8b165219,AM 1040241,APPOINT-FRANK SOTO,['appointment'],[],104th,Illinois,upper
ocd-bill/b78a1af6-ef3b-43ba-a6de-d1306e5ef6c0,HR 464,MEMORIAL-RICHARD E. NORTHERN,['resolution'],[],104th,Illinois,lower
ocd-bill/b1bb5d1a-e7d2-4c0b-8db3-29e9f80c39d4,AM 1040243,APPOINT-ROMA DALAL,['appointment'],[],104th,Illinois,upper
ocd-bill/f6467a35-f877-430b-8d08-ce9c0a91ab14,SB 2709,FIRE MARSHAL-TRACK DEATHS,['bill'],[],104th,Illinois,upper
ocd-bill/1deaad86-7cf7-4c16-81db-a0de31c08824,AM 1040274,APPOINT-P.S. SRIRAJ,['appointment'],[],104th,Illinois,upper
ocd-bill/170e4abf-7880-4acb-810c-7414ce537aa0,SB 2339,PRIVACY IN THE WORKPLACE,['bill'],[],104th,Illinois,upper
ocd-bill/3b05728a-cf4c-4633-a354-7715577ecf20,AM 1040303,APPOINT-DANIEL B. ROWELL,['appointment'],[],104th,Illinois,upper
ocd-bill/03294eb8-2986-489d-8dc4-e2f0c963ee34,AM 1040264,APPOINT-STEVEN LANDEK,['appointment'],[],104th,Illinois,upper
ocd-bill/c11d900a-43dc-492d-8147-7d29fba91a24,SR 443,MEMORIAL-MARY CAROL VANECKO,['resolution'],[],104th,Illinois,upper
ocd-bill/cae9eb91-245e-4dd6-b668-5b358d4eba3f,AM 1040292,APPOINT-LASHAWN BERNARD JAKES,['appointment'],[],104th,Illinois,upper
ocd-bill/f92f4c41-30e2-4ad8-9065-ebf2a09a3161,AM 1040306,APPOINT-JEFFREY M. GRUBBS,['appointment'],[],104th,Illinois,upper
ocd-bill/14fb42b7-6ad4-42bd-9235-20f3f5456fc6,AM 1040296,APPOINT-CHRISTOPHER TOPPIN,['appointment'],[],104th,Illinois,upper
ocd-bill/832a56a2-1f11-4b6c-9965-942b69e0387c,SR 377,TSWS AWARENESS DAY,['resolution'],[],104th,Illinois,upper
ocd-bill/c7f7655f-654e-4181-903e-014ed6bb6996,SB 2706,PROP TX-ENERGY SYSTEMS,['bill'],[],104th,Illinois,upper
ocd-bill/b7c970d7-6db0-4d29-9b4c-9314d1741577,AM 1040301,APPOINT-JENNIFER LYNN DAVIS,['appointment'],[],104th,Illinois,upper
ocd-bill/529bc364-7e49-4011-96f2-ecc3804ff4e3,SR 380,"MEMORIAL-CLARA ""JANE"" STETTER",['resolution'],[],104th,Illinois,upper
ocd-bill/d3b636e3-0ae6-45e3-997d-9d09eb9d503f,SR 397,COMMENDS-DET. MICHAEL GRIFFIN,['resolution'],[],104th,Illinois,upper
ocd-bill/119b36aa-bab0-4eeb-aa55-6298fe5c4f6e,AM 1040227,APPOINT-JOHN C. ROBAK,['appointment'],[],104th,Illinois,upper
ocd-bill/3959d1d8-a686-4781-a252-448d82970d10,HR 393,MEMORIAL-GEORGE MAVROPOULOS,['resolution'],[],104th,Illinois,lower
